engine_id,cycle,set1,set2,set3,sensor_val1,sensor_val2,sensor_val3,sensor_val4,sensor_val5,sensor_val6,sensor_val7,sensor_val8,sensor_val9,sensor_val10,sensor_val11,sensor_val12,sensor_val13,sensor_val14,sensor_val15,sensor_val16,sensor_val17,sensor_val18,sensor_val19,sensor_val20,sensor_val21
14,162,100.0,0.0028,0.0003,9104.09,519.97,8174.02,1602.62,551.89,38.67,518.67,0.03,2388.14,1422.23,100.0,394,2388.12,1.3,643.06,2388,8.4898,21.61,48.14,14.62,23.2032
14,163,100.0,-0.0012,0.0001,9110.19,520.6,8179.09,1592.53,551.91,38.66,518.67,0.03,2388.13,1419.39,100.0,396,2388.17,1.3,643.08,2388,8.4926,21.61,47.99,14.62,23.1457
14,164,100.0,0.0022,0.0002,9100.02,520.11,8175.22,1603.43,552.11,38.4,518.67,0.03,2388.16,1428.09,100.0,395,2388.12,1.3,642.88,2388,8.4684,21.61,47.94,14.62,23.1089
14,165,100.0,-0.0008,-0.0003,9100.47,520.57,8177.27,1601.09,551.9,38.6,518.67,0.03,2388.15,1426.66,100.0,394,2388.12,1.3,643.2,2388,8.5097,21.61,47.96,14.62,23.1437
14,166,100.0,-0.0006,0.0002,9106.99,519.94,8180.49,1600.42,552.07,38.58,518.67,0.03,2388.17,1420.87,100.0,396,2388.23,1.3,643.24,2388,8.4781,21.61,47.92,14.62,23.1287
14,167,100.0,0.0026,-0.0,9114.94,520.18,8183.2,1605.27,552.38,38.56,518.67,0.03,2388.17,1425.5,100.0,396,2388.23,1.3,643.57,2388,8.5039,21.61,47.91,14.62,23.0397
14,168,100.0,-0.0003,0.0001,9109.47,520.04,8178.71,1600.93,552.31,38.52,518.67,0.03,2388.18,1428.22,100.0,396,2388.11,1.3,643.79,2388,8.5399,21.61,47.93,14.62,23.2179
14,169,100.0,-0.0002,0.0003,9116.69,520.11,8177.63,1602.39,552.43,38.49,518.67,0.03,2388.16,1425.41,100.0,396,2388.19,1.3,643.14,2388,8.4984,21.61,47.96,14.62,23.0382
14,170,100.0,-0.0009,-0.0003,9107.25,520.67,8179.13,1608.89,552.23,38.51,518.67,0.03,2388.13,1428.7,100.0,397,2388.17,1.3,643.1,2388,8.4978,21.61,48.1,14.62,23.1406
14,171,100.0,-0.003,-0.0004,9112.37,519.76,8184.23,1608.22,552.76,38.31,518.67,0.03,2388.17,1424.48,100.0,395,2388.11,1.3,643.45,2388,8.5326,21.61,48.18,14.62,23.1044
14,172,100.0,0.0059,0.0002,9124.41,520.38,8182.77,1605.57,552.05,38.48,518.67,0.03,2388.2,1420.19,100.0,396,2388.16,1.3,643.84,2388,8.4673,21.61,48.12,14.62,23.0938
14,173,100.0,0.004,0.0003,9123.75,520.2,8193.66,1603.45,551.64,38.61,518.67,0.03,2388.19,1423.9,100.0,396,2388.18,1.3,644.09,2388,8.5031,21.61,48.05,14.62,23.0647
14,174,100.0,0.0008,0.0001,9122.4,519.81,8190.52,1605.95,551.92,38.64,518.67,0.03,2388.08,1425.54,100.0,396,2388.17,1.3,643.85,2388,8.5081,21.61,48.15,14.62,23.0226
14,175,100.0,0.0023,0.0001,9120.62,520.37,8186.78,1604.22,551.64,38.47,518.67,0.03,2388.21,1425.67,100.0,396,2388.16,1.3,643.5,2388,8.5324,21.61,48.19,14.62,23.0489
14,176,100.0,-0.002,-0.0002,9125.2,520.14,8191.75,1599.4,551.48,38.46,518.67,0.03,2388.2,1427.06,100.0,396,2388.18,1.3,643.49,2388,8.5309,21.61,48.08,14.62,23.1078
14,177,100.0,0.0005,-0.0005,9128.96,519.92,8193.49,1599.2,551.93,38.46,518.67,0.03,2388.18,1424.67,100.0,397,2388.21,1.3,644.17,2388,8.5166,21.61,48.04,14.62,23.0187
14,178,100.0,0.0001,-0.0001,9132.68,519.98,8194.69,1603.1,551.16,38.44,518.67,0.03,2388.2,1432.46,100.0,397,2388.24,1.3,643.31,2388,8.4919,21.61,48.26,14.62,23.0785
14,179,100.0,-0.0008,0.0003,9132.35,519.89,8189.64,1609.93,551.96,38.34,518.67,0.03,2388.18,1425.93,100.0,396,2388.24,1.3,643.7,2388,8.5305,21.61,48.3,14.62,23.0647
14,180,100.0,0.0011,-0.0002,9129.74,520.56,8196.18,1597.94,551.29,38.36,518.67,0.03,2388.23,1427.6,100.0,397,2388.18,1.3,643.49,2388,8.5237,21.61,48.32,14.62,22.9824
15,1,100.0,-0.0018,-0.0004,9055.94,522.88,8142.23,1576.75,554.97,38.87,518.67,0.03,2388.0,1394.77,100.0,391,2388.02,1.3,642.0,2388,8.4102,21.61,46.98,14.62,23.3903
15,2,100.0,0.0004,0.0004,9066.05,522.82,8142.66,1588.84,554.18,39.12,518.67,0.03,2388.05,1394.27,100.0,392,2387.98,1.3,642.14,2388,8.4101,21.61,47.08,14.62,23.4014
15,3,100.0,-0.002,-0.0001,9053.7,522.62,8140.42,1581.96,554.55,38.89,518.67,0.03,2387.99,1395.53,100.0,391,2388.01,1.3,642.05,2388,8.3922,21.61,47.18,14.62,23.4291
15,4,100.0,-0.0015,-0.0001,9053.73,522.67,8140.5,1587.35,554.75,39.12,518.67,0.03,2388.0,1393.24,100.0,392,2387.96,1.3,641.97,2388,8.4142,21.61,46.92,14.62,23.4905
15,5,100.0,0.0014,-0.0003,9056.97,523.02,8142.05,1584.7,554.72,39.09,518.67,0.03,2388.0,1392.44,100.0,390,2388.07,1.3,642.33,2388,8.3915,21.6,47.34,14.62,23.4482
15,6,100.0,-0.0006,-0.0003,9061.09,522.62,8141.56,1586.84,554.47,39.14,518.67,0.03,2387.98,1395.7,100.0,391,2387.97,1.3,641.81,2388,8.3864,21.61,47.15,14.62,23.5058
15,7,100.0,0.0027,-0.0005,9060.13,522.29,8144.41,1582.35,553.71,39.26,518.67,0.03,2387.94,1393.78,100.0,392,2388.02,1.3,642.41,2388,8.3942,21.61,47.3,14.62,23.4558
15,8,100.0,0.0003,-0.0,9058.95,522.26,8144.91,1582.04,554.93,38.96,518.67,0.03,2387.97,1395.75,100.0,391,2387.97,1.3,642.41,2388,8.3968,21.61,47.35,14.62,23.3113
15,9,100.0,0.0022,-0.0005,9055.75,522.14,8136.59,1580.24,554.99,39.16,518.67,0.03,2387.99,1397.41,100.0,392,2388.09,1.3,642.0,2388,8.3748,21.6,47.01,14.62,23.486
15,10,100.0,-0.0006,-0.0002,9061.57,522.44,8144.92,1584.19,554.77,38.9,518.67,0.03,2388.03,1396.7,100.0,391,2387.94,1.3,642.26,2388,8.4223,21.61,47.11,14.62,23.371
15,11,100.0,-0.0023,-0.0002,9055.34,522.54,8141.67,1585.36,554.74,39.19,518.67,0.03,2388.01,1390.35,100.0,390,2388.0,1.3,641.9,2388,8.3967,21.61,47.11,14.62,23.4066
15,12,100.0,-0.0016,-0.0005,9049.29,522.38,8139.11,1582.54,555.21,39.1,518.67,0.03,2387.95,1402.78,100.0,392,2388.01,1.3,642.11,2388,8.3678,21.6,47.1,14.62,23.3218
15,13,100.0,0.0015,-0.0003,9056.72,522.53,8142.24,1581.36,555.21,39.01,518.67,0.03,2388.01,1395.44,100.0,392,2388.03,1.3,642.21,2388,8.4029,21.6,47.23,14.62,23.4324
15,14,100.0,0.0015,-0.0002,9058.73,522.08,8140.28,1581.98,554.01,39.03,518.67,0.03,2388.04,1400.45,100.0,391,2387.96,1.3,641.66,2388,8.3826,21.61,47.22,14.62,23.5056
15,15,100.0,-0.002,-0.0001,9057.64,522.39,8135.05,1585.44,554.81,38.86,518.67,0.03,2387.99,1401.33,100.0,392,2387.98,1.3,642.01,2388,8.3603,21.61,47.06,14.62,23.3726
15,16,100.0,0.0011,0.0004,9056.07,522.54,8137.87,1579.91,554.47,39.01,518.67,0.03,2388.04,1406.45,100.0,391,2387.95,1.3,641.71,2388,8.3792,21.61,47.16,14.62,23.5067
15,17,100.0,0.0009,0.0001,9057.4,522.21,8144.71,1581.88,555.16,39.01,518.67,0.03,2388.03,1392.92,100.0,390,2387.97,1.3,641.81,2388,8.3948,21.61,47.12,14.62,23.4125
15,18,100.0,-0.0042,0.0005,9060.55,522.77,8137.89,1579.26,554.27,39.11,518.67,0.03,2387.98,1390.03,100.0,392,2387.98,1.3,641.86,2388,8.3908,21.61,47.14,14.62,23.4096
15,19,100.0,-0.0029,0.0,9054.19,521.77,8139.13,1590.89,555.09,38.94,518.67,0.03,2387.98,1391.23,100.0,392,2387.96,1.3,642.2,2388,8.3592,21.61,47.2,14.62,23.4053
15,20,100.0,-0.0027,0.0003,9063.05,522.94,8143.76,1583.08,554.48,39.02,518.67,0.03,2388.02,1392.71,100.0,391,2388.0,1.3,641.73,2388,8.4075,21.61,47.17,14.62,23.4697
15,21,100.0,0.0002,0.0003,9056.38,522.62,8144.26,1576.58,554.48,39.0,518.67,0.03,2388.01,1395.29,100.0,392,2387.98,1.3,642.51,2388,8.3991,21.6,47.14,14.62,23.4136
15,22,100.0,-0.0012,0.0001,9063.28,522.28,8139.67,1578.51,554.36,39.0,518.67,0.03,2388.0,1396.75,100.0,391,2388.0,1.3,641.84,2388,8.4158,21.61,47.2,14.62,23.3403
15,23,100.0,-0.0007,0.0004,9058.67,522.05,8143.08,1577.75,554.54,39.0,518.67,0.03,2388.01,1395.0,100.0,392,2388.03,1.3,641.96,2388,8.3967,21.61,47.19,14.62,23.4621
15,24,100.0,0.0016,0.0002,9045.91,522.87,8142.61,1589.29,555.26,39.03,518.67,0.03,2388.0,1397.04,100.0,392,2387.97,1.3,642.45,2388,8.3978,21.6,47.11,14.62,23.4335
15,25,100.0,-0.0006,-0.0002,9056.4,522.68,8138.16,1587.75,555.19,39.13,518.67,0.03,2388.04,1398.65,100.0,391,2388.03,1.3,642.4,2388,8.4046,21.61,47.17,14.62,23.4505
15,26,100.0,0.0015,-0.0,9058.25,522.62,8142.24,1582.05,554.7,39.12,518.67,0.03,2387.99,1397.76,100.0,392,2388.01,1.3,642.17,2388,8.3955,21.61,46.99,14.62,23.3932
15,27,100.0,-0.0011,-0.0001,9052.26,522.23,8139.01,1588.41,554.82,38.99,518.67,0.03,2388.01,1406.57,100.0,390,2388.07,1.3,642.07,2388,8.417,21.61,47.19,14.62,23.3395
15,28,100.0,-0.0028,0.0,9059.8,523.05,8141.19,1589.8,555.27,39.11,518.67,0.03,2387.99,1392.82,100.0,391,2388.02,1.3,641.91,2388,8.3697,21.61,47.13,14.62,23.4034
15,29,100.0,0.0052,0.0003,9054.31,522.58,8142.6,1582.38,554.7,38.86,518.67,0.03,2387.99,1389.69,100.0,392,2387.98,1.3,641.79,2388,8.3781,21.61,47.29,14.62,23.3724
15,30,100.0,-0.0004,-0.0003,9054.65,523.06,8143.79,1574.15,555.14,39.27,518.67,0.03,2388.03,1396.49,100.0,392,2388.0,1.3,642.24,2388,8.3799,21.61,47.06,14.62,23.3407
15,31,100.0,0.0004,-0.0004,9061.92,522.74,8139.69,1580.38,554.33,39.03,518.67,0.03,2388.04,1402.78,100.0,392,2388.02,1.3,641.99,2388,8.406,21.61,47.37,14.62,23.4515
15,32,100.0,0.0006,0.0,9059.11,522.27,8142.29,1584.56,553.74,39.0,518.67,0.03,2388.03,1396.39,100.0,391,2388.01,1.3,642.14,2388,8.3852,21.61,47.29,14.62,23.4328
15,33,100.0,-0.0003,-0.0,9063.17,522.4,8143.83,1584.96,553.97,39.09,518.67,0.03,2388.04,1397.69,100.0,393,2388.03,1.3,642.11,2388,8.3959,21.61,47.16,14.62,23.4391
15,34,100.0,0.0013,-0.0002,9065.45,522.48,8143.72,1590.39,554.58,38.94,518.67,0.03,2387.98,1392.99,100.0,392,2388.01,1.3,641.85,2388,8.3996,21.6,47.25,14.62,23.3261
15,35,100.0,-0.0011,0.0001,9061.89,522.24,8142.36,1583.28,554.62,39.09,518.67,0.03,2388.02,1402.65,100.0,392,2388.0,1.3,642.41,2388,8.3939,21.61,47.11,14.62,23.4322
15,36,100.0,0.0039,-0.0001,9047.42,522.92,8141.95,1591.33,554.41,38.97,518.67,0.03,2387.98,1396.09,100.0,391,2388.0,1.3,642.56,2388,8.3603,21.61,47.05,14.62,23.454
15,37,100.0,0.0018,0.0,9057.95,522.26,8145.38,1589.69,555.23,38.92,518.67,0.03,2388.05,1394.87,100.0,392,2388.06,1.3,641.95,2388,8.3612,21.61,47.27,14.62,23.4714
15,38,100.0,0.0055,-0.0,9062.02,522.98,8145.89,1580.82,555.54,39.22,518.67,0.03,2388.03,1397.0,100.0,392,2387.96,1.3,641.98,2388,8.3884,21.61,47.09,14.62,23.4945
15,39,100.0,0.0006,0.0003,9060.02,522.43,8139.23,1587.69,554.4,38.98,518.67,0.03,2387.96,1393.64,100.0,391,2388.02,1.3,642.01,2388,8.4369,21.61,47.16,14.62,23.3673
15,40,100.0,0.0004,-0.0002,9058.56,522.12,8143.52,1584.58,554.13,39.07,518.67,0.03,2387.98,1398.07,100.0,391,2387.97,1.3,642.5,2388,8.4109,21.61,47.13,14.62,23.369
15,41,100.0,-0.0017,0.0002,9056.63,522.11,8138.11,1583.84,554.32,39.0,518.67,0.03,2387.96,1393.26,100.0,392,2387.99,1.3,641.96,2388,8.4012,21.61,47.23,14.62,23.4862
15,42,100.0,0.0022,-0.0002,9058.1,522.99,8137.45,1584.18,554.81,38.98,518.67,0.03,2388.01,1393.0,100.0,391,2388.0,1.3,642.57,2388,8.3769,21.61,47.01,14.62,23.3555
15,43,100.0,-0.0041,-0.0001,9056.86,522.39,8148.38,1585.4,554.85,39.1,518.67,0.03,2387.96,1395.43,100.0,392,2388.08,1.3,642.51,2388,8.4141,21.61,47.23,14.62,23.445
15,44,100.0,-0.003,0.0003,9055.16,521.99,8139.83,1581.48,555.01,39.08,518.67,0.03,2388.04,1393.57,100.0,392,2387.99,1.3,642.18,2388,8.4089,21.61,47.04,14.62,23.4563
15,45,100.0,-0.0002,0.0,9057.82,521.96,8141.59,1580.47,554.99,38.95,518.67,0.03,2387.99,1395.59,100.0,391,2388.01,1.3,642.26,2388,8.4198,21.61,47.03,14.62,23.3652
15,46,100.0,0.0002,0.0002,9051.12,521.84,8138.59,1580.58,554.3,39.16,518.67,0.03,2388.01,1407.34,100.0,391,2388.01,1.3,642.15,2388,8.4182,21.61,47.0,14.62,23.4855
15,47,100.0,-0.0007,0.0004,9059.45,522.16,8140.59,1593.18,553.37,39.06,518.67,0.03,2388.01,1396.56,100.0,390,2388.01,1.3,641.74,2388,8.3926,21.61,47.48,14.62,23.3375
15,48,100.0,0.0013,-0.0003,9054.29,522.12,8143.5,1581.61,554.36,39.09,518.67,0.03,2387.99,1395.42,100.0,391,2387.98,1.3,642.23,2388,8.4052,21.6,47.17,14.62,23.4105
15,49,100.0,0.0007,-0.0005,9062.59,521.98,8140.04,1584.85,555.46,38.87,518.67,0.03,2388.02,1395.15,100.0,392,2388.0,1.3,641.74,2388,8.4285,21.61,47.34,14.62,23.4577
15,50,100.0,-0.0021,-0.0002,9059.06,522.39,8141.22,1583.47,554.72,39.07,518.67,0.03,2388.02,1403.78,100.0,393,2388.0,1.3,642.26,2388,8.3897,21.61,47.22,14.62,23.4351
15,51,100.0,0.0015,-0.0,9061.45,522.27,8141.67,1584.66,554.48,38.93,518.67,0.03,2388.03,1397.29,100.0,392,2388.03,1.3,641.74,2388,8.3835,21.6,47.36,14.62,23.4525
15,52,100.0,-0.0003,0.0004,9065.86,522.1,8141.93,1587.69,554.23,39.23,518.67,0.03,2388.04,1399.54,100.0,392,2388.02,1.3,642.26,2388,8.394,21.61,47.14,14.62,23.3558
15,53,100.0,0.0047,-0.0004,9055.39,522.27,8140.37,1584.18,554.78,39.08,518.67,0.03,2388.03,1394.35,100.0,392,2388.01,1.3,641.76,2388,8.3804,21.61,47.14,14.62,23.4221
15,54,100.0,-0.0,0.0004,9058.2,522.54,8134.15,1581.83,554.9,39.11,518.67,0.03,2388.03,1398.56,100.0,392,2388.01,1.3,642.05,2388,8.4064,21.61,47.24,14.62,23.4045
15,55,100.0,0.0015,0.0005,9056.47,521.62,8141.8,1582.97,555.23,38.95,518.67,0.03,2388.04,1393.88,100.0,392,2388.04,1.3,642.57,2388,8.4138,21.61,47.29,14.62,23.392
15,56,100.0,0.0025,-0.0001,9057.96,522.39,8141.4,1584.24,554.9,39.07,518.67,0.03,2387.99,1399.54,100.0,393,2387.99,1.3,642.66,2388,8.3877,21.61,47.08,14.62,23.5732
15,57,100.0,-0.001,-0.0002,9061.19,522.17,8142.56,1587.81,554.95,39.08,518.67,0.03,2387.99,1393.48,100.0,392,2388.01,1.3,642.11,2388,8.3816,21.61,47.23,14.62,23.4629
15,58,100.0,-0.0005,-0.0003,9058.0,522.44,8141.95,1584.11,554.5,38.99,518.67,0.03,2387.98,1397.73,100.0,392,2388.02,1.3,641.89,2388,8.3711,21.61,47.23,14.62,23.4157
15,59,100.0,0.0037,-0.0003,9060.41,522.59,8146.59,1577.52,554.44,38.67,518.67,0.03,2388.04,1399.53,100.0,392,2388.02,1.3,641.81,2388,8.3715,21.61,47.43,14.62,23.4619
15,60,100.0,0.0038,0.0004,9061.22,521.89,8138.92,1578.56,554.39,38.92,518.67,0.03,2388.02,1400.34,100.0,391,2388.02,1.3,642.0,2388,8.3925,21.61,47.21,14.62,23.3673
15,61,100.0,-0.0024,0.0003,9062.09,522.65,8142.5,1588.69,554.75,39.14,518.67,0.03,2388.04,1389.96,100.0,392,2388.01,1.3,642.29,2388,8.4208,21.61,47.23,14.62,23.3634
15,62,100.0,0.0007,0.0001,9057.61,522.46,8140.56,1578.29,554.54,39.01,518.67,0.03,2388.01,1398.03,100.0,391,2388.02,1.3,642.21,2388,8.4105,21.61,47.09,14.62,23.3912
15,63,100.0,0.0008,0.0003,9054.87,521.83,8138.37,1581.64,554.07,38.96,518.67,0.03,2388.06,1399.61,100.0,392,2388.0,1.3,642.53,2388,8.4021,21.61,47.27,14.62,23.4058
15,64,100.0,-0.0012,-0.0002,9061.88,522.47,8138.59,1584.95,554.62,38.87,518.67,0.03,2388.07,1402.52,100.0,392,2388.02,1.3,642.4,2388,8.419,21.61,47.11,14.62,23.4125
15,65,100.0,-0.0037,0.0003,9057.69,522.11,8141.57,1591.69,554.48,38.95,518.67,0.03,2387.98,1397.08,100.0,391,2388.04,1.3,642.44,2388,8.3409,21.61,47.37,14.62,23.3545
15,66,100.0,-0.0013,-0.0002,9064.83,522.36,8142.54,1586.26,554.67,38.93,518.67,0.03,2387.99,1398.34,100.0,391,2388.01,1.3,643.13,2388,8.4068,21.61,47.18,14.62,23.4124
15,67,100.0,-0.0054,0.0003,9056.82,522.43,8133.78,1582.86,554.45,38.95,518.67,0.03,2388.07,1399.6,100.0,393,2388.02,1.3,642.86,2388,8.4007,21.61,47.25,14.62,23.4194
15,68,100.0,-0.0011,-0.0,9058.44,521.51,8136.67,1591.15,554.29,38.97,518.67,0.03,2388.04,1399.59,100.0,391,2388.0,1.3,642.01,2388,8.4166,21.61,47.23,14.62,23.5508
15,69,100.0,-0.0033,0.0004,9061.91,522.91,8143.55,1584.83,554.68,39.1,518.67,0.03,2388.04,1389.68,100.0,392,2388.01,1.3,642.63,2388,8.3951,21.61,47.18,14.62,23.357
15,70,100.0,0.0009,0.0,9051.66,522.29,8135.81,1590.23,555.08,39.05,518.67,0.03,2388.04,1398.83,100.0,392,2388.03,1.3,642.18,2388,8.4326,21.61,47.29,14.62,23.4105
15,71,100.0,-0.0005,-0.0002,9055.77,522.84,8141.56,1586.84,554.75,38.83,518.67,0.03,2388.04,1396.53,100.0,392,2388.04,1.3,642.6,2388,8.3923,21.61,47.37,14.62,23.3468
15,72,100.0,0.0039,-0.0002,9056.8,522.32,8136.04,1583.64,555.1,39.03,518.67,0.03,2387.99,1403.24,100.0,391,2388.03,1.3,642.24,2388,8.419,21.61,47.26,14.62,23.377
15,73,100.0,-0.0041,-0.0001,9056.72,522.59,8141.63,1586.52,554.55,39.1,518.67,0.03,2388.02,1404.62,100.0,393,2388.0,1.3,641.75,2388,8.3891,21.61,47.14,14.62,23.4947
15,74,100.0,-0.0014,0.0001,9054.13,522.83,8140.56,1587.38,553.86,38.9,518.67,0.03,2388.01,1403.28,100.0,392,2387.98,1.3,642.33,2388,8.3914,21.61,47.17,14.62,23.3666
15,75,100.0,0.0006,-0.0002,9061.94,522.41,8141.8,1585.44,554.45,39.08,518.67,0.03,2388.06,1390.22,100.0,392,2388.07,1.3,641.85,2388,8.4125,21.61,47.26,14.62,23.5043
15,76,100.0,0.0011,-0.0,9061.51,522.07,8145.33,1595.24,554.71,39.0,518.67,0.03,2388.01,1397.85,100.0,392,2387.99,1.3,642.21,2388,8.378,21.61,47.3,14.62,23.3428
15,77,100.0,-0.0019,0.0002,9059.02,521.96,8141.5,1584.32,554.33,38.96,518.67,0.03,2388.0,1393.14,100.0,393,2388.03,1.3,642.36,2388,8.4374,21.61,47.45,14.62,23.2786
15,78,100.0,0.0036,0.0005,9059.75,522.31,8137.68,1586.82,554.15,39.03,518.67,0.03,2387.96,1399.83,100.0,391,2387.97,1.3,642.51,2388,8.3634,21.61,46.99,14.62,23.4495
15,79,100.0,0.0025,0.0003,9055.67,521.75,8144.14,1587.74,554.26,38.93,518.67,0.03,2387.99,1396.19,100.0,393,2388.06,1.3,641.82,2388,8.4457,21.61,47.35,14.62,23.3939
15,80,100.0,-0.0012,-0.0003,9064.74,522.02,8139.11,1590.36,554.77,39.03,518.67,0.03,2388.01,1399.08,100.0,390,2387.98,1.3,641.95,2388,8.3893,21.61,47.37,14.62,23.4507
15,81,100.0,0.0037,0.0005,9066.89,522.06,8139.72,1583.1,554.13,39.08,518.67,0.03,2387.99,1393.56,100.0,392,2388.07,1.3,642.24,2388,8.3818,21.61,47.14,14.62,23.3683
15,82,100.0,-0.0005,0.0004,9058.22,522.48,8147.86,1583.45,554.33,38.86,518.67,0.03,2387.99,1403.43,100.0,391,2388.06,1.3,641.96,2388,8.3999,21.61,47.23,14.62,23.4031
15,83,100.0,0.0006,-0.0001,9057.93,521.82,8134.87,1583.51,554.55,38.89,518.67,0.03,2388.01,1397.4,100.0,393,2387.99,1.3,642.28,2388,8.413,21.61,47.19,14.62,23.2544
15,84,100.0,-0.0003,-0.0005,9054.89,522.62,8143.13,1585.11,554.38,38.86,518.67,0.03,2388.0,1396.87,100.0,391,2388.01,1.3,642.17,2388,8.3981,21.61,47.36,14.62,23.3906
15,85,100.0,-0.0001,-0.0002,9053.48,522.16,8142.01,1578.89,554.02,39.17,518.67,0.03,2388.01,1394.12,100.0,391,2388.01,1.3,642.12,2388,8.4396,21.61,47.26,14.62,23.4975
15,86,100.0,-0.0005,-0.0002,9066.57,522.45,8144.94,1581.75,554.1,39.17,518.67,0.03,2388.03,1406.17,100.0,392,2388.0,1.3,641.94,2388,8.3758,21.6,47.33,14.62,23.3478
15,87,100.0,-0.0021,-0.0002,9062.61,522.2,8138.95,1589.06,553.91,39.09,518.67,0.03,2388.03,1399.81,100.0,392,2388.01,1.3,641.92,2388,8.395,21.61,47.27,14.62,23.349
15,88,100.0,-0.001,-0.0004,9059.2,522.61,8139.31,1587.41,554.05,39.05,518.67,0.03,2388.02,1401.08,100.0,392,2388.03,1.3,642.06,2388,8.4119,21.61,47.15,14.62,23.4703
15,89,100.0,-0.0007,0.0004,9058.62,521.86,8140.08,1585.47,554.73,39.0,518.67,0.03,2388.04,1402.98,100.0,392,2388.03,1.3,642.02,2388,8.4252,21.61,47.15,14.62,23.4427
15,90,100.0,0.0011,-0.0002,9063.47,522.01,8137.31,1592.35,553.83,39.04,518.67,0.03,2388.0,1402.51,100.0,390,2388.03,1.3,642.35,2388,8.3963,21.61,47.43,14.62,23.4098
15,91,100.0,0.0011,0.0001,9057.17,522.65,8142.24,1581.34,554.14,38.96,518.67,0.03,2388.02,1405.34,100.0,393,2388.09,1.3,642.46,2388,8.4111,21.61,47.31,14.62,23.2973
15,92,100.0,0.0012,0.0001,9058.78,521.72,8142.63,1588.91,553.74,38.97,518.67,0.03,2388.03,1406.95,100.0,393,2388.04,1.3,641.62,2388,8.4418,21.61,47.22,14.62,23.3102
15,93,100.0,-0.0021,0.0003,9058.26,521.9,8144.65,1583.71,553.67,39.07,518.67,0.03,2388.0,1398.49,100.0,393,2388.04,1.3,641.89,2388,8.3862,21.61,47.33,14.62,23.4829
15,94,100.0,0.0003,0.0005,9060.76,522.53,8140.49,1585.91,554.23,39.04,518.67,0.03,2387.99,1402.22,100.0,392,2388.01,1.3,642.33,2388,8.3945,21.61,47.37,14.62,23.2893
15,95,100.0,0.0006,-0.0,9054.59,522.2,8139.5,1582.79,553.66,39.22,518.67,0.03,2388.02,1402.67,100.0,392,2388.02,1.3,642.57,2388,8.3953,21.61,47.23,14.62,23.3732
15,96,100.0,-0.0008,0.0001,9057.18,522.03,8138.57,1587.8,554.17,39.07,518.67,0.03,2388.0,1393.12,100.0,393,2388.0,1.3,642.3,2388,8.4367,21.61,47.22,14.62,23.4881
15,97,100.0,-0.0004,-0.0002,9056.45,522.1,8135.76,1594.93,554.14,39.03,518.67,0.03,2388.02,1396.41,100.0,394,2388.06,1.3,642.0,2388,8.3998,21.61,47.43,14.62,23.366
15,98,100.0,-0.001,0.0003,9050.51,522.18,8145.12,1586.38,553.26,39.05,518.67,0.03,2388.05,1405.04,100.0,393,2388.02,1.3,641.97,2388,8.3754,21.61,47.28,14.62,23.4135
15,99,100.0,0.0018,-0.0,9050.98,522.22,8141.46,1589.94,554.51,38.97,518.67,0.03,2388.05,1402.19,100.0,393,2388.04,1.3,642.8,2388,8.4147,21.61,47.38,14.62,23.4945
15,100,100.0,0.0019,-0.0004,9054.88,522.65,8143.7,1588.67,554.1,39.21,518.67,0.03,2388.0,1396.26,100.0,393,2388.02,1.3,642.08,2388,8.4117,21.61,47.32,14.62,23.3159
15,101,100.0,-0.002,-0.0001,9056.89,522.49,8139.97,1578.98,554.36,39.1,518.67,0.03,2388.0,1396.3,100.0,392,2388.04,1.3,642.38,2388,8.4371,21.61,47.23,14.62,23.4591
15,102,100.0,0.0007,0.0002,9060.87,521.94,8148.48,1581.1,553.56,39.1,518.67,0.03,2388.02,1402.09,100.0,394,2388.03,1.3,641.9,2388,8.4293,21.61,47.24,14.62,23.3745
15,103,100.0,-0.0012,-0.0001,9057.6,521.86,8140.14,1586.84,553.29,38.98,518.67,0.03,2388.04,1403.11,100.0,393,2388.06,1.3,642.57,2388,8.429,21.61,47.37,14.62,23.4535
15,104,100.0,0.0029,-0.0001,9056.53,522.09,8139.92,1587.78,554.12,39.08,518.67,0.03,2388.03,1401.92,100.0,391,2388.02,1.3,642.43,2388,8.3723,21.61,47.43,14.62,23.4065
15,105,100.0,-0.0002,0.0003,9058.06,522.34,8139.26,1588.27,554.79,39.0,518.67,0.03,2388.0,1398.2,100.0,391,2388.02,1.3,642.18,2388,8.4073,21.61,47.41,14.62,23.385
15,106,100.0,0.0013,-0.0002,9058.73,522.13,8141.5,1589.72,553.99,38.88,518.67,0.03,2388.03,1400.98,100.0,391,2388.01,1.3,642.68,2388,8.4173,21.61,47.18,14.62,23.348
15,107,100.0,0.0015,0.0001,9048.54,521.74,8137.3,1591.35,554.07,39.03,518.67,0.03,2388.1,1395.01,100.0,391,2388.04,1.3,642.74,2388,8.3911,21.61,47.15,14.62,23.3286
15,108,100.0,0.0013,0.0002,9055.59,521.83,8135.57,1583.94,554.39,38.95,518.67,0.03,2388.07,1399.22,100.0,393,2388.05,1.3,642.06,2388,8.4221,21.61,47.22,14.62,23.387
15,109,100.0,0.0042,0.0001,9060.95,522.01,8139.31,1589.15,553.68,38.79,518.67,0.03,2388.09,1395.3,100.0,392,2388.07,1.3,642.51,2388,8.4054,21.61,47.35,14.62,23.4098
