engine_id,cycle,set1,set2,set3,sensor_val1,sensor_val2,sensor_val3,sensor_val4,sensor_val5,sensor_val6,sensor_val7,sensor_val8,sensor_val9,sensor_val10,sensor_val11,sensor_val12,sensor_val13,sensor_val14,sensor_val15,sensor_val16,sensor_val17,sensor_val18,sensor_val19,sensor_val20,sensor_val21
8,29,100.0,0.0005,0.0004,9048.81,522.06,8126.94,1585.79,554.39,39.02,518.67,0.03,2388.06,1400.02,100.0,393,2388.12,1.3,642.84,2388,8.4428,21.61,47.49,14.62,23.3197
8,30,100.0,0.0001,0.0003,9046.58,521.65,8129.75,1583.33,553.88,38.94,518.67,0.03,2388.08,1407.52,100.0,392,2388.13,1.3,642.48,2388,8.4363,21.61,47.6,14.62,23.3573
8,31,100.0,-0.0003,0.0,9046.82,522.24,8127.82,1595.34,553.8,38.76,518.67,0.03,2388.14,1410.6,100.0,392,2388.15,1.3,642.76,2388,8.3899,21.61,47.5,14.62,23.2378
8,32,100.0,0.0009,0.0003,9050.64,521.63,8131.49,1589.67,553.69,38.8,518.67,0.03,2388.12,1395.49,100.0,393,2388.09,1.3,642.55,2388,8.4253,21.61,47.41,14.62,23.2088
8,33,100.0,0.0017,-0.0004,9045.59,521.96,8126.78,1582.4,553.53,38.91,518.67,0.03,2388.1,1409.15,100.0,393,2388.09,1.3,642.72,2388,8.4456,21.61,47.44,14.62,23.3568
8,34,100.0,0.0012,-0.0004,9050.08,521.41,8128.8,1591.52,554.32,38.91,518.67,0.03,2388.11,1398.09,100.0,392,2388.08,1.3,641.96,2388,8.4247,21.61,47.39,14.62,23.3687
8,35,100.0,-0.0033,-0.0003,9050.49,521.96,8131.3,1585.97,553.18,38.88,518.67,0.03,2388.11,1400.14,100.0,392,2388.11,1.3,642.06,2388,8.417,21.61,47.5,14.62,23.4041
8,36,100.0,0.0013,-0.0005,9051.85,521.37,8130.8,1590.83,554.08,39.07,518.67,0.03,2388.14,1406.85,100.0,392,2388.1,1.3,642.33,2388,8.4539,21.61,47.65,14.62,23.2708
8,37,100.0,-0.0004,0.0001,9044.81,521.76,8125.25,1586.96,554.1,38.81,518.67,0.03,2388.07,1402.77,100.0,391,2388.06,1.3,642.54,2388,8.4194,21.61,47.52,14.62,23.3782
8,38,100.0,-0.0047,-0.0004,9047.3,521.51,8126.71,1584.41,554.0,38.99,518.67,0.03,2388.06,1414.89,100.0,392,2388.02,1.3,642.22,2388,8.4493,21.61,47.39,14.62,23.2653
8,39,100.0,-0.0028,-0.0002,9048.71,521.67,8129.77,1586.47,553.82,38.92,518.67,0.03,2388.1,1405.02,100.0,392,2388.1,1.3,642.36,2388,8.4475,21.61,47.43,14.62,23.4443
8,40,100.0,-0.0046,0.0001,9050.65,521.7,8128.88,1589.21,553.59,38.92,518.67,0.03,2388.08,1405.38,100.0,393,2388.02,1.3,642.15,2388,8.441,21.61,47.44,14.62,23.2955
8,41,100.0,0.0009,-0.0001,9044.69,521.48,8130.38,1591.54,554.7,38.7,518.67,0.03,2388.12,1395.01,100.0,391,2388.08,1.3,642.38,2388,8.3831,21.61,47.42,14.62,23.3561
8,42,100.0,-0.0017,-0.0004,9056.88,521.88,8126.14,1585.08,553.88,38.9,518.67,0.03,2388.08,1399.8,100.0,392,2388.09,1.3,642.52,2388,8.4096,21.61,47.22,14.62,23.311
8,43,100.0,0.0005,0.0003,9049.93,521.36,8125.42,1592.87,553.31,38.85,518.67,0.03,2388.09,1403.83,100.0,393,2388.13,1.3,642.37,2388,8.4184,21.61,47.57,14.62,23.3633
8,44,100.0,0.0033,-0.0001,9051.79,521.35,8128.44,1585.6,553.09,38.82,518.67,0.03,2388.06,1404.34,100.0,392,2388.09,1.3,642.86,2388,8.4152,21.61,47.22,14.62,23.2367
8,45,100.0,0.0025,-0.0002,9049.31,522.06,8130.46,1586.3,553.69,38.99,518.67,0.03,2388.08,1402.47,100.0,392,2388.06,1.3,642.62,2388,8.432,21.61,47.53,14.62,23.247
8,46,100.0,-0.0014,0.0001,9046.96,521.52,8132.83,1580.33,553.58,38.84,518.67,0.03,2388.07,1409.41,100.0,393,2388.12,1.3,642.46,2388,8.4349,21.61,47.35,14.62,23.3712
8,47,100.0,0.0004,0.0001,9034.87,521.79,8129.99,1583.09,552.92,38.88,518.67,0.03,2388.11,1406.95,100.0,394,2388.16,1.3,642.2,2388,8.4059,21.61,47.42,14.62,23.2881
8,48,100.0,-0.0019,-0.0004,9054.54,521.71,8126.79,1580.31,553.6,38.84,518.67,0.03,2388.05,1409.92,100.0,392,2388.04,1.3,642.53,2388,8.425,21.61,47.56,14.62,23.4524
8,49,100.0,-0.003,-0.0004,9047.99,521.8,8129.05,1585.24,553.77,38.99,518.67,0.03,2388.09,1403.03,100.0,393,2388.08,1.3,642.71,2388,8.388,21.61,47.2,14.62,23.3601
8,50,100.0,-0.0005,0.0004,9054.18,521.64,8127.54,1583.37,553.54,38.66,518.67,0.03,2388.15,1416.82,100.0,392,2388.09,1.3,642.33,2388,8.466,21.61,47.44,14.62,23.32
8,51,100.0,0.002,-0.0001,9039.97,522.26,8128.29,1587.46,554.0,38.91,518.67,0.03,2388.1,1400.47,100.0,392,2388.06,1.3,642.43,2388,8.427,21.61,47.38,14.62,23.375
8,52,100.0,0.0001,0.0004,9041.57,521.25,8130.14,1592.67,553.67,38.71,518.67,0.03,2388.11,1408.88,100.0,393,2388.13,1.3,642.29,2388,8.4404,21.61,47.54,14.62,23.4156
8,53,100.0,0.003,0.0001,9042.37,521.61,8127.97,1592.73,552.92,38.68,518.67,0.03,2388.08,1396.55,100.0,393,2388.15,1.3,642.58,2388,8.408,21.61,47.42,14.62,23.2961
8,54,100.0,0.003,0.0002,9042.71,521.58,8132.13,1592.42,553.92,38.81,518.67,0.03,2388.05,1403.19,100.0,392,2388.05,1.3,642.85,2388,8.4703,21.61,47.45,14.62,23.3632
8,55,100.0,-0.0015,-0.0002,9051.86,521.64,8127.23,1587.78,553.32,38.77,518.67,0.03,2388.05,1404.98,100.0,392,2388.12,1.3,642.47,2388,8.4222,21.6,47.41,14.62,23.2343
8,56,100.0,0.0001,0.0001,9053.29,521.56,8131.26,1590.29,553.99,38.63,518.67,0.03,2388.1,1408.69,100.0,393,2388.13,1.3,642.84,2388,8.4385,21.61,47.42,14.62,23.3042
8,57,100.0,-0.0028,-0.0002,9046.81,521.3,8128.23,1590.31,553.7,38.94,518.67,0.03,2388.07,1407.99,100.0,393,2388.12,1.3,642.35,2388,8.4082,21.61,47.62,14.62,23.4161
8,58,100.0,-0.0005,-0.0003,9045.22,521.75,8127.46,1591.14,553.77,38.77,518.67,0.03,2388.13,1409.73,100.0,393,2388.12,1.3,642.39,2388,8.4271,21.61,47.34,14.62,23.3265
8,59,100.0,-0.0024,0.0004,9047.61,521.84,8136.05,1582.78,554.45,38.88,518.67,0.03,2388.08,1407.24,100.0,393,2388.07,1.3,642.57,2388,8.428,21.61,47.59,14.62,23.3024
8,60,100.0,0.0046,-0.0005,9040.15,521.97,8131.02,1588.53,553.47,38.96,518.67,0.03,2388.07,1404.46,100.0,393,2388.14,1.3,642.46,2388,8.4404,21.61,47.44,14.62,23.303
8,61,100.0,0.0,0.0002,9049.65,521.82,8130.26,1584.23,553.23,38.79,518.67,0.03,2388.02,1404.43,100.0,392,2388.08,1.3,642.61,2388,8.4447,21.61,47.6,14.62,23.34
8,62,100.0,-0.0004,-0.0004,9052.87,522.21,8129.71,1586.83,553.95,38.95,518.67,0.03,2388.08,1408.7,100.0,392,2388.14,1.3,642.75,2388,8.4483,21.61,47.43,14.62,23.2094
8,63,100.0,0.0014,0.0,9045.8,521.75,8126.69,1597.05,553.48,38.8,518.67,0.03,2388.08,1406.07,100.0,393,2388.06,1.3,642.39,2388,8.4531,21.61,47.53,14.62,23.3096
8,64,100.0,0.002,-0.0,9057.76,521.6,8132.57,1592.06,553.97,38.93,518.67,0.03,2388.03,1404.82,100.0,392,2388.11,1.3,642.3,2388,8.42,21.61,47.38,14.62,23.3316
8,65,100.0,0.0004,-0.0001,9037.7,521.89,8124.34,1591.33,554.15,38.83,518.67,0.03,2388.08,1406.53,100.0,392,2388.09,1.3,642.47,2388,8.4674,21.61,47.47,14.62,23.4057
8,66,100.0,0.0009,-0.0004,9051.73,521.89,8125.18,1595.79,553.9,38.74,518.67,0.03,2388.04,1403.12,100.0,393,2388.09,1.3,642.79,2388,8.4214,21.61,47.38,14.62,23.3928
8,67,100.0,-0.001,0.0001,9059.3,521.72,8135.51,1588.54,554.1,38.79,518.67,0.03,2388.1,1406.31,100.0,393,2388.09,1.3,642.58,2388,8.3961,21.61,47.62,14.62,23.4287
8,68,100.0,0.0017,-0.0004,9043.86,521.42,8130.96,1584.4,553.26,38.94,518.67,0.03,2388.13,1402.28,100.0,392,2388.06,1.3,642.37,2388,8.4235,21.61,47.34,14.62,23.3122
8,69,100.0,0.0031,-0.0004,9051.48,521.48,8130.09,1586.02,553.1,38.94,518.67,0.03,2388.07,1407.69,100.0,392,2388.13,1.3,642.15,2388,8.451,21.61,47.47,14.62,23.2831
8,70,100.0,0.0015,0.0003,9051.13,521.75,8129.87,1587.08,552.97,38.82,518.67,0.03,2388.15,1399.78,100.0,391,2388.14,1.3,642.62,2388,8.4348,21.61,47.43,14.62,23.2907
8,71,100.0,0.0007,-0.0004,9049.8,522.15,8129.45,1588.88,553.62,38.88,518.67,0.03,2388.05,1401.55,100.0,392,2388.11,1.3,642.6,2388,8.4679,21.61,47.72,14.62,23.3243
8,72,100.0,0.0017,-0.0004,9056.29,521.68,8132.98,1585.32,554.35,38.83,518.67,0.03,2388.12,1404.74,100.0,391,2388.1,1.3,642.24,2388,8.4237,21.61,47.32,14.62,23.2733
8,73,100.0,-0.0009,-0.0005,9050.96,521.89,8127.2,1589.61,553.98,38.84,518.67,0.03,2388.08,1404.55,100.0,394,2388.09,1.3,642.45,2388,8.4219,21.61,47.63,14.62,23.2643
8,74,100.0,-0.0022,0.0003,9049.19,521.51,8130.36,1589.14,554.05,38.92,518.67,0.03,2388.11,1407.2,100.0,393,2388.12,1.3,642.42,2388,8.3826,21.61,47.4,14.62,23.2243
8,75,100.0,-0.0042,-0.0001,9048.6,521.32,8131.72,1589.34,553.53,38.9,518.67,0.03,2388.1,1411.94,100.0,393,2388.14,1.3,642.1,2388,8.4074,21.61,47.39,14.62,23.3201
8,76,100.0,-0.0005,-0.0001,9048.04,521.4,8129.84,1586.75,553.61,38.99,518.67,0.03,2388.21,1410.06,100.0,390,2388.03,1.3,642.98,2388,8.4289,21.61,47.34,14.62,23.3967
8,77,100.0,0.0014,-0.0002,9045.8,521.5,8133.11,1580.79,553.71,38.97,518.67,0.03,2388.08,1402.55,100.0,392,2388.06,1.3,642.53,2388,8.4044,21.61,47.32,14.62,23.3103
8,78,100.0,0.0038,-0.0002,9048.66,521.95,8125.63,1589.91,553.02,38.8,518.67,0.03,2388.07,1403.42,100.0,393,2388.1,1.3,642.07,2388,8.4065,21.61,47.43,14.62,23.3393
8,79,100.0,-0.0031,0.0004,9041.07,521.58,8129.73,1590.11,553.79,38.66,518.67,0.03,2388.16,1406.21,100.0,394,2388.11,1.3,642.55,2388,8.426,21.61,47.33,14.62,23.2931
8,80,100.0,-0.0006,0.0001,9044.18,521.48,8132.07,1588.7,553.53,38.8,518.67,0.03,2388.11,1407.49,100.0,391,2388.09,1.3,642.85,2388,8.401,21.61,47.48,14.62,23.4094
8,81,100.0,0.0035,0.0003,9050.12,521.94,8131.45,1589.85,553.65,38.83,518.67,0.03,2388.1,1400.2,100.0,393,2388.12,1.3,642.73,2388,8.4451,21.61,47.5,14.62,23.2185
8,82,100.0,0.0018,-0.0004,9050.17,521.37,8127.38,1585.61,553.25,38.97,518.67,0.03,2388.11,1404.21,100.0,392,2388.13,1.3,642.25,2388,8.4198,21.61,47.63,14.62,23.2805
8,83,100.0,-0.0019,0.0003,9045.27,521.38,8125.35,1589.79,554.03,38.89,518.67,0.03,2388.08,1408.66,100.0,393,2388.11,1.3,642.64,2388,8.4736,21.61,47.51,14.62,23.3946
8,84,100.0,-0.0028,0.0003,9053.84,521.5,8132.05,1597.58,552.38,38.74,518.67,0.03,2388.11,1398.1,100.0,393,2388.1,1.3,642.52,2388,8.4496,21.61,47.47,14.62,23.3733
8,85,100.0,-0.004,0.0003,9045.43,521.87,8127.53,1587.94,553.53,38.95,518.67,0.03,2388.1,1409.34,100.0,393,2388.07,1.3,642.78,2388,8.4353,21.61,47.48,14.62,23.341
8,86,100.0,0.0014,0.0003,9051.76,521.51,8134.9,1590.96,553.23,38.85,518.67,0.03,2388.07,1408.55,100.0,394,2388.08,1.3,643.09,2388,8.441,21.61,47.5,14.62,23.3442
8,87,100.0,0.0022,-0.0005,9050.34,521.99,8128.18,1584.44,553.49,38.94,518.67,0.03,2388.13,1407.12,100.0,395,2388.18,1.3,642.34,2388,8.421,21.61,47.42,14.62,23.3782
8,88,100.0,-0.0003,0.0002,9056.42,521.46,8127.07,1588.19,553.93,39.02,518.67,0.03,2388.08,1406.25,100.0,394,2388.07,1.3,642.67,2388,8.4378,21.61,47.51,14.62,23.3727
8,89,100.0,-0.0006,0.0002,9051.09,522.09,8133.2,1587.58,554.17,38.82,518.67,0.03,2388.02,1410.09,100.0,393,2388.06,1.3,642.28,2388,8.404,21.61,47.3,14.62,23.3269
8,90,100.0,0.0015,0.0001,9048.74,521.11,8126.07,1595.48,553.64,38.98,518.67,0.03,2388.1,1408.35,100.0,392,2388.1,1.3,642.83,2388,8.4592,21.61,47.74,14.62,23.4035
8,91,100.0,-0.0003,0.0001,9038.54,521.68,8135.19,1584.52,553.86,38.95,518.67,0.03,2388.04,1408.56,100.0,393,2388.04,1.3,642.97,2388,8.4326,21.61,47.43,14.62,23.3165
8,92,100.0,0.0009,-0.0002,9046.72,521.43,8135.34,1592.6,553.78,38.72,518.67,0.03,2388.1,1398.34,100.0,393,2388.11,1.3,642.4,2388,8.4468,21.61,47.34,14.62,23.4032
8,93,100.0,0.0029,-0.0004,9045.9,521.42,8128.0,1590.18,553.56,38.96,518.67,0.03,2388.1,1402.56,100.0,393,2388.15,1.3,642.4,2388,8.4116,21.61,47.55,14.62,23.2532
8,94,100.0,-0.001,0.0004,9053.07,521.32,8131.23,1583.01,553.72,38.95,518.67,0.03,2388.09,1405.07,100.0,393,2388.13,1.3,642.56,2388,8.4882,21.61,47.5,14.62,23.3653
8,95,100.0,-0.0009,0.0004,9047.01,521.1,8124.87,1590.52,552.86,38.78,518.67,0.03,2388.07,1408.27,100.0,394,2388.07,1.3,642.05,2388,8.4759,21.61,47.4,14.62,23.3215
8,96,100.0,0.0022,0.0003,9042.07,521.1,8128.83,1586.72,553.54,38.91,518.67,0.03,2388.09,1407.42,100.0,394,2388.08,1.3,642.72,2388,8.4462,21.61,47.51,14.62,23.3437
8,97,100.0,-0.0002,-0.0002,9041.68,521.92,8130.82,1590.89,553.24,38.93,518.67,0.03,2388.14,1408.31,100.0,394,2388.14,1.3,642.23,2388,8.4173,21.61,47.43,14.62,23.2142
8,98,100.0,-0.0008,-0.0004,9048.67,521.5,8123.44,1577.28,552.95,38.74,518.67,0.03,2388.09,1407.18,100.0,392,2388.11,1.3,642.62,2388,8.4293,21.61,47.48,14.62,23.2906
8,99,100.0,0.0014,0.0005,9056.05,521.37,8126.02,1587.82,553.76,38.81,518.67,0.03,2388.1,1407.66,100.0,392,2388.11,1.3,642.99,2388,8.426,21.61,47.41,14.62,23.3348
8,100,100.0,-0.001,-0.0002,9049.64,521.65,8129.26,1592.86,553.61,38.85,518.67,0.03,2388.12,1406.44,100.0,392,2388.11,1.3,642.8,2388,8.4467,21.61,47.49,14.62,23.2747
8,101,100.0,0.0029,0.0005,9050.22,521.8,8129.33,1592.17,553.64,38.9,518.67,0.03,2388.1,1412.19,100.0,392,2388.16,1.3,642.53,2388,8.4687,21.61,47.47,14.62,23.2915
8,102,100.0,-0.0055,0.0002,9051.38,521.66,8132.98,1587.28,553.45,38.8,518.67,0.03,2388.08,1412.59,100.0,393,2388.12,1.3,642.61,2388,8.4535,21.61,47.6,14.62,23.3768
8,103,100.0,0.0033,0.0002,9048.44,521.56,8129.58,1595.39,553.28,39.06,518.67,0.03,2388.12,1405.59,100.0,391,2388.17,1.3,641.88,2388,8.4068,21.61,47.46,14.62,23.3803
8,104,100.0,-0.003,0.0,9054.82,521.41,8129.3,1588.41,553.72,38.89,518.67,0.03,2388.08,1414.56,100.0,393,2388.09,1.3,642.4,2388,8.4015,21.61,47.56,14.62,23.1872
8,105,100.0,0.0002,0.0004,9051.48,521.25,8130.57,1588.4,552.58,38.84,518.67,0.03,2388.09,1404.37,100.0,393,2388.1,1.3,642.58,2388,8.4433,21.61,47.37,14.62,23.2478
8,106,100.0,0.0006,0.0005,9054.23,521.2,8127.1,1584.31,553.41,38.91,518.67,0.03,2388.07,1413.57,100.0,394,2388.09,1.3,642.54,2388,8.4001,21.61,47.54,14.62,23.4405
8,107,100.0,0.0037,-0.0004,9052.15,521.31,8120.7,1591.31,553.92,38.92,518.67,0.03,2388.08,1412.84,100.0,393,2388.13,1.3,642.49,2388,8.4256,21.61,47.45,14.62,23.3371
8,108,100.0,0.0003,-0.0005,9048.76,521.58,8133.76,1590.77,553.37,38.78,518.67,0.03,2388.07,1400.02,100.0,393,2388.09,1.3,642.91,2388,8.4352,21.61,47.47,14.62,23.2639
8,109,100.0,-0.0002,0.0,9047.3,521.11,8135.73,1589.58,553.03,38.78,518.67,0.03,2388.14,1410.22,100.0,394,2388.07,1.3,642.55,2388,8.436,21.61,47.46,14.62,23.2775
8,110,100.0,-0.002,0.0001,9048.5,521.69,8130.11,1589.52,553.6,38.76,518.67,0.03,2387.97,1409.35,100.0,392,2388.11,1.3,642.45,2388,8.4185,21.61,47.5,14.62,23.3507
8,111,100.0,-0.0007,0.0,9054.86,521.75,8131.54,1592.69,553.35,38.87,518.67,0.03,2388.15,1403.2,100.0,393,2388.09,1.3,643.04,2388,8.4893,21.61,47.52,14.62,23.3045
8,112,100.0,-0.0001,0.0001,9052.59,521.58,8130.89,1595.82,553.65,38.93,518.67,0.03,2388.11,1402.8,100.0,394,2388.13,1.3,642.86,2388,8.4247,21.61,47.6,14.62,23.3965
8,113,100.0,0.004,-0.0001,9046.85,521.7,8133.2,1587.62,552.94,38.85,518.67,0.03,2388.11,1405.46,100.0,392,2388.14,1.3,642.87,2388,8.4324,21.61,47.39,14.62,23.2018
8,114,100.0,0.0015,-0.0005,9049.05,521.45,8132.77,1587.32,553.61,38.69,518.67,0.03,2388.07,1408.56,100.0,392,2388.11,1.3,642.71,2388,8.4094,21.61,47.57,14.62,23.1328
8,115,100.0,0.0048,-0.0002,9050.12,521.19,8131.89,1592.88,553.3,39.06,518.67,0.03,2388.14,1406.55,100.0,392,2388.17,1.3,642.71,2388,8.436,21.61,47.42,14.62,23.3822
8,116,100.0,0.0002,0.0001,9052.47,521.34,8126.91,1585.18,552.28,38.82,518.67,0.03,2388.13,1401.8,100.0,393,2388.13,1.3,642.75,2388,8.453,21.61,47.59,14.62,23.2171
8,117,100.0,0.003,-0.0002,9054.33,521.66,8130.18,1583.08,553.79,38.92,518.67,0.03,2388.12,1405.5,100.0,392,2388.09,1.3,642.51,2388,8.4337,21.61,47.65,14.62,23.2105
8,118,100.0,-0.0001,-0.0004,9050.27,522.12,8132.93,1587.6,553.87,38.7,518.67,0.03,2388.09,1407.55,100.0,392,2388.09,1.3,642.42,2388,8.4046,21.61,47.2,14.62,23.3402
8,119,100.0,-0.001,0.0002,9044.18,521.69,8125.72,1582.81,553.23,38.78,518.67,0.03,2388.11,1406.43,100.0,392,2388.13,1.3,642.69,2388,8.458,21.61,47.5,14.62,23.2844
8,120,100.0,0.0004,-0.0002,9051.19,521.48,8130.28,1589.04,553.56,38.75,518.67,0.03,2388.1,1408.85,100.0,392,2388.09,1.3,642.46,2388,8.4206,21.61,47.34,14.62,23.2344
8,121,100.0,-0.0019,0.0001,9043.98,521.35,8126.64,1581.79,553.88,38.73,518.67,0.03,2388.15,1407.06,100.0,393,2388.09,1.3,642.49,2388,8.4333,21.61,47.37,14.62,23.3226
8,122,100.0,-0.0028,0.0003,9045.86,521.85,8135.67,1590.47,553.28,38.69,518.67,0.03,2388.1,1401.03,100.0,394,2388.12,1.3,642.88,2388,8.4187,21.61,47.64,14.62,23.3147
8,123,100.0,0.0005,-0.0002,9050.61,521.63,8129.99,1588.44,552.94,38.92,518.67,0.03,2388.1,1405.73,100.0,394,2388.13,1.3,642.9,2388,8.4296,21.61,47.35,14.62,23.2745
8,124,100.0,-0.0006,0.0001,9053.06,521.46,8134.79,1592.74,553.65,38.83,518.67,0.03,2388.06,1404.57,100.0,394,2388.14,1.3,641.85,2388,8.4459,21.61,47.5,14.62,23.3306
8,125,100.0,-0.0009,0.0002,9051.53,521.41,8128.06,1586.97,553.21,38.9,518.67,0.03,2388.09,1411.43,100.0,392,2388.14,1.3,643.1,2388,8.4492,21.61,47.29,14.62,23.3534
8,126,100.0,0.001,-0.0002,9050.63,521.65,8131.94,1590.3,553.83,38.54,518.67,0.03,2388.1,1413.22,100.0,394,2388.17,1.3,642.66,2388,8.3663,21.61,47.37,14.62,23.2936
8,127,100.0,-0.0014,0.0003,9047.39,521.24,8131.99,1591.62,553.66,38.82,518.67,0.03,2388.08,1411.35,100.0,391,2388.1,1.3,642.81,2388,8.456,21.61,47.41,14.62,23.3167
8,128,100.0,-0.0017,0.0,9043.01,521.9,8128.08,1583.35,553.56,38.75,518.67,0.03,2388.07,1410.18,100.0,392,2388.11,1.3,643.04,2388,8.4598,21.61,47.56,14.62,23.3425
8,129,100.0,0.0033,0.0001,9044.06,521.87,8128.16,1589.71,552.89,38.85,518.67,0.03,2388.1,1416.57,100.0,393,2388.14,1.3,642.26,2388,8.4502,21.61,47.64,14.62,23.3118
8,130,100.0,-0.0034,0.0002,9056.15,521.21,8126.41,1586.06,553.06,38.76,518.67,0.03,2388.11,1414.27,100.0,393,2388.12,1.3,642.58,2388,8.4255,21.61,47.49,14.62,23.1832
8,131,100.0,-0.0,-0.0002,9052.34,521.01,8136.13,1584.08,553.21,38.72,518.67,0.03,2388.07,1403.66,100.0,395,2388.11,1.3,642.51,2388,8.4098,21.61,47.43,14.62,23.2822
8,132,100.0,0.002,-0.0002,9052.04,521.84,8131.85,1583.51,553.91,38.85,518.67,0.03,2388.13,1414.47,100.0,393,2388.11,1.3,642.87,2388,8.4365,21.61,47.37,14.62,23.312
8,133,100.0,-0.0057,0.0002,9047.37,521.42,8128.23,1586.51,553.56,38.76,518.67,0.03,2388.1,1408.32,100.0,393,2388.16,1.3,642.36,2388,8.4475,21.61,47.63,14.62,23.3136
8,134,100.0,0.001,0.0001,9055.35,521.3,8128.15,1591.63,553.96,38.83,518.67,0.03,2388.08,1413.73,100.0,392,2388.13,1.3,642.77,2388,8.4388,21.61,47.49,14.62,23.2992
8,135,100.0,0.0026,-0.0001,9051.05,522.09,8133.04,1590.75,552.94,38.86,518.67,0.03,2388.09,1401.87,100.0,392,2388.17,1.3,642.62,2388,8.4562,21.61,47.44,14.62,23.2686
8,136,100.0,0.0014,-0.0001,9053.15,521.58,8130.75,1590.09,553.37,38.85,518.67,0.03,2388.14,1413.61,100.0,395,2388.18,1.3,642.54,2388,8.4309,21.61,47.51,14.62,23.3479
8,137,100.0,0.002,-0.0002,9050.46,521.18,8126.59,1591.29,553.25,38.86,518.67,0.03,2388.1,1407.54,100.0,392,2388.18,1.3,642.96,2388,8.4176,21.61,47.62,14.62,23.2755
8,138,100.0,0.0012,-0.0002,9049.6,521.7,8135.05,1584.01,552.93,38.98,518.67,0.03,2388.08,1406.27,100.0,393,2388.18,1.3,642.95,2388,8.4375,21.61,47.59,14.62,23.2755
8,139,100.0,-0.0006,0.0004,9040.27,521.11,8123.05,1593.37,553.06,38.85,518.67,0.03,2388.12,1410.51,100.0,393,2388.12,1.3,642.49,2388,8.4518,21.61,47.52,14.62,23.3441
8,140,100.0,0.0029,0.0002,9050.75,521.22,8132.28,1592.09,553.1,38.76,518.67,0.03,2388.09,1407.14,100.0,394,2388.14,1.3,642.57,2388,8.4617,21.61,47.55,14.62,23.2236
8,141,100.0,0.0018,-0.0002,9049.47,521.34,8132.52,1594.53,552.77,38.9,518.67,0.03,2388.17,1412.18,100.0,392,2388.07,1.3,642.34,2388,8.4484,21.61,47.49,14.62,23.2986
8,142,100.0,0.0038,0.0002,9050.92,520.8,8131.87,1582.17,554.11,38.81,518.67,0.03,2388.11,1413.33,100.0,393,2388.11,1.3,642.12,2388,8.4047,21.61,47.5,14.62,23.2939
8,143,100.0,0.0038,0.0003,9051.64,522.29,8133.68,1591.55,552.81,38.91,518.67,0.03,2388.13,1409.2,100.0,393,2388.16,1.3,642.75,2388,8.4272,21.61,47.47,14.62,23.2899
8,144,100.0,-0.0017,-0.0002,9050.15,520.92,8132.69,1587.44,553.38,39.01,518.67,0.03,2388.17,1412.29,100.0,393,2388.07,1.3,642.45,2388,8.4181,21.61,47.57,14.62,23.2037
8,145,100.0,0.0003,-0.0004,9049.42,520.81,8133.16,1583.29,552.85,38.74,518.67,0.03,2388.12,1407.38,100.0,393,2388.14,1.3,642.5,2388,8.4447,21.61,47.76,14.62,23.2453
8,146,100.0,0.0041,0.0004,9045.1,521.74,8133.28,1584.2,553.63,38.98,518.67,0.03,2388.07,1415.05,100.0,394,2388.13,1.3,642.49,2388,8.4469,21.61,47.43,14.62,23.2518
8,147,100.0,0.0035,0.0004,9043.07,521.17,8130.9,1590.61,553.72,38.79,518.67,0.03,2388.1,1406.59,100.0,392,2388.14,1.3,642.66,2388,8.4567,21.61,47.45,14.62,23.4161
8,148,100.0,-0.0013,-0.0003,9049.55,521.35,8126.26,1591.51,553.43,39.09,518.67,0.03,2388.1,1398.98,100.0,392,2388.16,1.3,642.47,2388,8.4456,21.61,47.58,14.62,23.2872
8,149,100.0,-0.0033,-0.0001,9048.2,521.16,8126.93,1592.44,552.79,38.99,518.67,0.03,2388.11,1412.56,100.0,393,2388.18,1.3,642.3,2388,8.4399,21.61,47.6,14.62,23.2968
8,150,100.0,0.0018,0.0005,9040.07,521.79,8126.84,1593.36,553.75,38.92,518.67,0.03,2388.19,1408.48,100.0,394,2388.16,1.3,642.19,2388,8.4347,21.61,47.6,14.62,23.4308
8,151,100.0,-0.0005,-0.0003,9053.72,521.23,8131.94,1589.0,553.23,38.67,518.67,0.03,2388.16,1412.34,100.0,394,2388.07,1.3,642.43,2388,8.437,21.61,47.59,14.62,23.3036
8,152,100.0,-0.0038,0.0003,9055.15,520.9,8126.0,1590.58,553.24,38.87,518.67,0.03,2388.08,1409.18,100.0,393,2388.13,1.3,642.73,2388,8.4542,21.61,47.67,14.62,23.2182
8,153,100.0,0.0001,0.0004,9053.89,520.93,8136.12,1578.51,553.38,38.61,518.67,0.03,2388.09,1407.29,100.0,392,2388.13,1.3,642.52,2388,8.4652,21.61,47.59,14.62,23.183
8,154,100.0,-0.0005,0.0005,9047.83,521.22,8127.36,1585.76,552.77,38.96,518.67,0.03,2388.15,1410.2,100.0,393,2388.18,1.3,642.57,2388,8.4332,21.61,47.6,14.62,23.2341
8,155,100.0,-0.0014,-0.0002,9049.99,520.98,8124.13,1584.28,553.13,38.93,518.67,0.03,2388.12,1404.73,100.0,393,2388.13,1.3,642.48,2388,8.4801,21.61,47.6,14.62,23.3214
8,156,100.0,-0.0011,-0.0004,9049.13,520.71,8130.6,1591.79,553.9,38.81,518.67,0.03,2388.03,1403.47,100.0,393,2388.17,1.3,642.25,2388,8.4509,21.61,47.49,14.62,23.2452
